URL,Size,Outlinks_size,content-type
https://www.c-span.org/video/standalone/?c4664668&noMax&nobookmark,17783,5,text/html; charset=UTF-8
https://www.c-span.org/video/standalone/?c4689984&noMax&nobookmark,7424,5,text/html; charset=UTF-8
https://www.c-span.org/video/standalone/?c4689247&noMax&nobookmark,7715,5,text/html; charset=UTF-8
https://www.c-span.org/video/standalone/?c4664660&noMax&nobookmark,18713,5,text/html; charset=UTF-8
https://www.c-span.org/classroom/login/?redir=%2Fclassroom%2Fdocument%2F%3F6882,12465,67,text/html; charset=UTF-8
https://www.c-span.org/classroom/login/?redir=%2Fclassroom%2Fdocument%2F%3F7544,12465,67,text/html; charset=UTF-8
https://www.c-span.org/MyC-SPAN/login/?redir=%2Fsearch%2F%3Fsearchtype%3DVideos&seriesid%5B%5D=69&sort=Most%2BRecent%2BAiring,36270,57,text/html; charset=UTF-8
https://www.c-span.org/classroom/login/?redir=%2Fclassroom%2Fdocument%2F%3F7545,12465,67,text/html; charset=UTF-8
https://www.c-span.org/classroom/login/?redir=%2Fclassroom%2Fdocument%2F%3F7479,12465,67,text/html; charset=UTF-8
https://www.c-span.org/classroom/login/?redir=%2Fclassroom%2Fdocument%2F%3F5523,12465,67,text/html; charset=UTF-8
https://www.c-span.org/classroom/login/?redir=%2Fclassroom%2Fdocument%2F%3F7295,12465,67,text/html; charset=UTF-8
https://www.c-span.org/video/standalone/?c4698466&noMax&nobookmark,7144,5,text/html; charset=UTF-8
https://www.c-span.org/video/standalone/?c4689983&noMax&nobookmark,7493,5,text/html; charset=UTF-8
https://www.c-span.org/video/standalone/?c4698371&noMax&nobookmark,7931,5,text/html; charset=UTF-8
https://www.c-span.org/video/standalone/?c4684339&noMax&nobookmark,7304,5,text/html; charset=UTF-8
https://www.c-span.org/classroom/login/?redir=%2Fclassroom%2Fdocument%2F%3F7360,12465,67,text/html; charset=UTF-8
https://www.c-span.org/video/standalone/?c4668025&noMax&nobookmark,8191,5,text/html; charset=UTF-8
https://www.c-span.org/video/standalone/?c4664672&noMax&nobookmark,22542,5,text/html; charset=UTF-8
https://www.c-span.org/classroom/login/?redir=%2Fclassroom%2Fdocument%2F%3F6583,12465,67,text/html; charset=UTF-8
https://www.c-span.org/classroom/login/?redir=%2Fclassroom%2Fdocument%2F%3F7104,12465,67,text/html; charset=UTF-8
https://www.c-span.org/classroom/login/?redir=%2Fclassroom%2Fdocument%2F%3F7114,12465,67,text/html; charset=UTF-8
https://www.c-span.org/video/standalone/?c4689982&noMax&nobookmark,7048,5,text/html; charset=UTF-8
https://www.c-span.org/video/standalone/?c4674894&noMax&nobookmark,8748,5,text/html; charset=UTF-8
https://www.c-span.org/video/standalone/?c4615636&noMax&nobookmark,7436,5,text/html; charset=UTF-8
https://www.c-span.org/classroom/login/?redir=%2Fclassroom%2Fdocument%2F%3F6431,12465,67,text/html; charset=UTF-8
https://www.c-span.org/classroom/login/?redir=%2Fclassroom%2Fdocument%2F%3F7361,12465,67,text/html; charset=UTF-8
https://www.c-span.org/video/standalone/?c4684263&noMax&nobookmark,7050,5,text/html; charset=UTF-8
https://www.c-span.org/classroom/document/?5757,12691,69,text/html; charset=UTF-8
https://www.c-span.org/classroom/login/?redir=%2Fclassroom%2Fdocument%2F%3F5756,12465,67,text/html; charset=UTF-8
https://www.c-span.org/classroom/login/?redir=%2Fclassroom%2Fdocument%2F%3F4162,12465,67,text/html; charset=UTF-8
https://www.c-span.org/classroom/login/?redir=%2Fclassroom%2Fdocument%2F%3F6425,12465,67,text/html; charset=UTF-8
https://www.c-span.org/classroom/login/?redir=%2Fclassroom%2Fdocument%2F%3F7597,12465,67,text/html; charset=UTF-8
https://www.c-span.org/video/standalone/?c4684335&noMax&nobookmark,7269,5,text/html; charset=UTF-8
https://www.c-span.org/video/standalone/?c4667745&noMax&nobookmark,7530,5,text/html; charset=UTF-8
https://www.c-span.org/classroom/document/?5846,12587,69,text/html; charset=UTF-8
https://www.c-span.org/video/standalone/?c4671729&noMax&nobookmark,8605,5,text/html; charset=UTF-8
https://www.c-span.org/MyC-SPAN/login/?redir=%2Fsearch%2F%3Fseriesid%5B%5D%3D28&sort=Newest&tagid%5B%5D=5631,36262,57,text/html; charset=UTF-8
https://www.c-span.org/classroom/login/?redir=%2Fclassroom%2Fdocument%2F%3F6543,12465,67,text/html; charset=UTF-8
https://www.c-span.org/classroom/document/?5810,12444,69,text/html; charset=UTF-8
https://www.c-span.org/MyC-SPAN/login/?redir=%2Fsearch%2F%3Fsearchtype%3DVideos&seriesid%5B%5D=55&sort=Most%2BRecent%2BAiring,36270,57,text/html; charset=UTF-8
https://www.c-span.org/video/standalone/?c4546137&noMax&nobookmark,7543,5,text/html; charset=UTF-8
https://www.c-span.org/video/standalone/?c4672487&noMax&nobookmark,7374,5,text/html; charset=UTF-8
https://www.c-span.org/video/standalone/?c4700800&noMax&nobookmark,8237,5,text/html; charset=UTF-8
https://www.c-span.org/classroom/login/?redir=%2Fclassroom%2Fdocument%2F%3F7595,12465,67,text/html; charset=UTF-8
https://www.c-span.org/MyC-SPAN/login/?redir=%2Fsearch%2F%3Fseriesid%5B%5D%3D28&sort=Newest&tagid%5B%5D=5625,36262,57,text/html; charset=UTF-8
https://www.c-span.org/classroom/login/?redir=%2Fclassroom%2Fdocument%2F%3F6526,12465,67,text/html; charset=UTF-8
https://www.c-span.org/classroom/login/?redir=%2Fclassroom%2Fdocument%2F%3F6439,12465,67,text/html; charset=UTF-8
https://www.c-span.org/video/standalone/?c4666481&noMax&nobookmark,8356,5,text/html; charset=UTF-8
https://www.c-span.org/video/standalone/?c4684548&noMax&nobookmark,7545,5,text/html; charset=UTF-8
https://www.c-span.org/video/standalone/?c4668340&noMax&nobookmark,12392,5,text/html; charset=UTF-8
https://www.c-span.org/classroom/login/?redir=%2Fclassroom%2Fdocument%2F%3F6939,12465,67,text/html; charset=UTF-8
https://www.c-span.org/video/standalone/?c4683902&noMax&nobookmark,6815,5,text/html; charset=UTF-8
https://www.c-span.org/classroom/login/?redir=%2Fclassroom%2Fdocument%2F%3F7427,12465,67,text/html; charset=UTF-8
https://www.c-span.org/classroom/login/?redir=%2Fclassroom%2Fdocument%2F%3F4299,12465,67,text/html; charset=UTF-8
https://www.c-span.org/classroom/login/?redir=%2Fclassroom%2Fdocument%2F%3F7125,12465,67,text/html; charset=UTF-8
https://www.c-span.org/classroom/login/?redir=%2Fclassroom%2Fdocument%2F%3F3763,12465,67,text/html; charset=UTF-8
https://www.c-span.org/video/standalone/?c4692828&noMax&nobookmark,7872,5,text/html; charset=UTF-8
https://www.c-span.org/classroom/login/?redir=%2Fclassroom%2Fdocument%2F%3F7076,12465,67,text/html; charset=UTF-8
https://www.c-span.org/classroom/document/?6936,13844,76,text/html; charset=UTF-8
https://www.c-span.org/video/standalone/?c4504754&noMax&nobookmark,7470,5,text/html; charset=UTF-8
https://www.c-span.org/video/standalone/?c4658136&noMax&nobookmark,8543,5,text/html; charset=UTF-8
https://www.c-span.org/classroom/login/?redir=%2Fclassroom%2Fdocument%2F%3F6206,12465,67,text/html; charset=UTF-8
https://www.c-span.org/classroom/login/?redir=%2Fclassroom%2Fdocument%2F%3F6391,12465,67,text/html; charset=UTF-8
https://www.c-span.org/video/standalone/?c4681536&noMax&nobookmark,7277,5,text/html; charset=UTF-8
https://www.c-span.org/video/standalone/?c4516777&noMax&nobookmark,7466,5,text/html; charset=UTF-8
https://www.c-span.org/classroom/login/?redir=%2Fclassroom%2Fdocument%2F%3F6551,12465,67,text/html; charset=UTF-8
https://www.c-span.org/video/standalone/?c4639912&noMax&nobookmark,8278,5,text/html; charset=UTF-8
https://www.c-span.org/MyC-SPAN/login/?redir=%2Fsearch%2F%3Fseriesid%5B%5D%3D28&sort=Newest&tagid%5B%5D=5627,36262,57,text/html; charset=UTF-8
https://www.c-span.org/classroom/login/?redir=%2Fclassroom%2Fdocument%2F%3F6196,12465,67,text/html; charset=UTF-8
https://www.c-span.org/classroom/login/?redir=%2Fclassroom%2Fdocument%2F%3F6036,12465,67,text/html; charset=UTF-8
https://www.c-span.org/video/standalone/?c4673242&noMax&nobookmark,10172,5,text/html; charset=UTF-8
https://www.c-span.org/classroom/login/?redir=%2Fclassroom%2Fdocument%2F%3F6826,12465,67,text/html; charset=UTF-8
https://www.c-span.org/video/standalone/?c4673278&noMax&nobookmark,8693,5,text/html; charset=UTF-8
https://www.c-span.org/classroom/login/?redir=%2Fclassroom%2Fdocument%2F%3F3934,12465,67,text/html; charset=UTF-8
https://www.c-span.org/video/standalone/?c4677213&noMax&nobookmark,8822,5,text/html; charset=UTF-8
https://www.c-span.org/video/standalone/?c4533275&noMax&nobookmark,7428,5,text/html; charset=UTF-8
https://www.c-span.org/classroom/login/?redir=%2Fclassroom%2Fdocument%2F%3F5656,12465,67,text/html; charset=UTF-8
https://www.c-span.org/classroom/login/?redir=%2Fclassroom%2Fdocument%2F%3F6664,12465,67,text/html; charset=UTF-8
https://www.c-span.org/classroom/login/?redir=%2Fclassroom%2Fdocument%2F%3F6552,12465,67,text/html; charset=UTF-8
https://www.c-span.org/classroom/login/?redir=%2Fclassroom%2Fdocument%2F%3F4461,12465,67,text/html; charset=UTF-8
https://www.c-span.org/video/standalone/?c4661896&noMax&nobookmark,8287,5,text/html; charset=UTF-8
https://www.c-span.org/classroom/login/?redir=%2Fclassroom%2Fdocument%2F%3F3989,12465,67,text/html; charset=UTF-8
https://www.c-span.org/video/standalone/?c4664663&noMax&nobookmark,18207,5,text/html; charset=UTF-8
https://www.c-span.org/video/standalone/?c4596647&noMax&nobookmark,7358,5,text/html; charset=UTF-8
https://www.c-span.org/video/standalone/?c4684222&noMax&nobookmark,7070,5,text/html; charset=UTF-8
https://www.c-span.org/video/standalone/?c4680221&noMax&nobookmark,8002,5,text/html; charset=UTF-8
https://www.c-span.org/video/standalone/?c4684274&noMax&nobookmark,7047,5,text/html; charset=UTF-8
https://www.c-span.org/classroom/login/?redir=%2Fclassroom%2Fdocument%2F%3F6232,12465,67,text/html; charset=UTF-8
https://www.c-span.org/classroom/login/?redir=%2Fclassroom%2Fdocument%2F%3F4460,12465,67,text/html; charset=UTF-8
https://www.c-span.org/classroom/login/?redir=%2Fclassroom%2Fdocument%2F%3F5592,12465,67,text/html; charset=UTF-8
https://www.c-span.org/classroom/login/?redir=%2Fclassroom%2Fdocument%2F%3F7081,12465,67,text/html; charset=UTF-8
https://www.c-span.org/video/standalone/?c4596325&noMax&nobookmark,8832,5,text/html; charset=UTF-8
https://www.c-span.org/classroom/login/?redir=%2Fclassroom%2Fdocument%2F%3F4368,12465,67,text/html; charset=UTF-8
https://www.c-span.org/classroom/login/?redir=%2Fclassroom%2Fdocument%2F%3F7106,12465,67,text/html; charset=UTF-8
https://www.c-span.org/video/standalone/?303018-1&noMax&nobookmark,15688,5,text/html; charset=UTF-8
https://www.c-span.org/video/standalone/?c4569448&noMax&nobookmark,7382,5,text/html; charset=UTF-8
https://www.c-span.org/video/standalone/?c4681285&noMax&nobookmark,8083,5,text/html; charset=UTF-8
https://www.c-span.org/video/standalone/?c4664671&noMax&nobookmark,18035,5,text/html; charset=UTF-8
https://www.c-span.org/classroom/login/?redir=%2Fclassroom%2Fdocument%2F%3F6884,12465,67,text/html; charset=UTF-8
https://www.c-span.org/classroom/login/?redir=%2Fclassroom%2Fdocument%2F%3F6928,12465,67,text/html; charset=UTF-8
https://www.c-span.org/classroom/login/?redir=%2Fclassroom%2Fdocument%2F%3F4342,12465,67,text/html; charset=UTF-8
https://www.c-span.org/classroom/login/?redir=%2Fclassroom%2Fdocument%2F%3F3207,12465,67,text/html; charset=UTF-8
https://www.c-span.org/video/standalone/?c4578835&noMax&nobookmark,7430,5,text/html; charset=UTF-8
https://www.c-span.org/MyC-SPAN/login/?redir=%2Fsearch%2F%3Fseriesid%5B%5D%3D28&sort=Newest&tagid%5B%5D=5699,36262,57,text/html; charset=UTF-8
https://www.c-span.org/video/standalone/?c4680871&noMax&nobookmark,7813,5,text/html; charset=UTF-8
https://www.c-span.org/classroom/login/?redir=%2Fclassroom%2Fdocument%2F%3F7168,12465,67,text/html; charset=UTF-8
https://www.c-span.org/classroom/login/?redir=%2Fclassroom%2Fdocument%2F%3F2418,12465,67,text/html; charset=UTF-8
https://www.c-span.org/video/standalone/?c4519375&noMax&nobookmark,7388,5,text/html; charset=UTF-8
https://www.c-span.org/MyC-SPAN/login/?redir=%2Fsearch%2F%3Fseriesid%5B%5D%3D28&sort=Newest&tagid%5B%5D=5619,36262,57,text/html; charset=UTF-8
https://www.c-span.org/classroom/login/?redir=%2Fclassroom%2Fdocument%2F%3F3943,12465,67,text/html; charset=UTF-8
https://www.c-span.org/video/standalone/?c4505743&noMax&nobookmark,7483,5,text/html; charset=UTF-8
https://www.c-span.org/video/standalone/?c4682551&noMax&nobookmark,7738,5,text/html; charset=UTF-8
https://www.c-span.org/MyC-SPAN/login/?redir=%2Fsearch%2F%3Fseriesid%5B%5D%3D28&sort=Newest&tagid%5B%5D=5618,36262,57,text/html; charset=UTF-8
https://www.c-span.org/video/standalone/?c4685301&noMax&nobookmark,6984,5,text/html; charset=UTF-8
https://www.c-span.org/MyC-SPAN/login/?redir=%2Fsearch%2F%3Fseriesid%5B%5D%3D28&sort=Newest&tagid%5B%5D=5620,36262,57,text/html; charset=UTF-8
https://www.c-span.org/classroom/login/?redir=%2Fclassroom%2Fsearch%2F%3Fshow100&topicids%5B%5D=52,12467,68,text/html; charset=UTF-8
https://www.c-span.org/classroom/login/?redir=%2Fclassroom%2Fdocument%2F%3F3829,12465,67,text/html; charset=UTF-8
https://www.c-span.org/classroom/login/?redir=%2Fclassroom%2Fdocument%2F%3F6467,12465,67,text/html; charset=UTF-8
https://www.c-span.org/classroom/login/?redir=%2Fclassroom%2Fdocument%2F%3F5966,12465,67,text/html; charset=UTF-8
https://www.c-span.org/video/standalone/?c4505763&noMax&nobookmark,7518,5,text/html; charset=UTF-8
https://www.c-span.org/classroom/login/?redir=%2Fclassroom%2Fdocument%2F%3F6996,12465,67,text/html; charset=UTF-8
https://www.c-span.org/video/standalone/?c4628237&noMax&nobookmark,7422,5,text/html; charset=UTF-8
https://www.c-span.org/video/standalone/?c4669698&noMax&nobookmark,8902,5,text/html; charset=UTF-8
https://www.c-span.org/video/standalone/?c4509940&noMax&nobookmark,7381,5,text/html; charset=UTF-8
https://www.c-span.org/classroom/login/?redir=%2Fclassroom%2Fdocument%2F%3F2393,12465,67,text/html; charset=UTF-8
https://www.c-span.org/classroom/login/?redir=%2Fclassroom%2Fdocument%2F%3F6249,12465,67,text/html; charset=UTF-8
https://www.c-span.org/classroom/login/?redir=%2Fclassroom%2Fsearch%2F%3Fshow100&topicids%5B%5D=53,12467,68,text/html; charset=UTF-8
https://www.c-span.org/video/standalone/?c4662919&noMax&nobookmark,8161,5,text/html; charset=UTF-8
https://www.c-span.org/classroom/login/?redir=%2Fclassroom%2Fdocument%2F%3F6980,12465,67,text/html; charset=UTF-8
https://www.c-span.org/video/standalone/?c4639907&noMax&nobookmark,8467,5,text/html; charset=UTF-8
https://www.c-span.org/MyC-SPAN/login/?redir=%2Fsearch%2F%3Fsearchtype%3DVideos&seriesid%5B%5D=4&sort=Most%2BRecent%2BAiring,36270,57,text/html; charset=UTF-8
https://www.c-span.org/classroom/login/?redir=%2Fclassroom%2Fsearch%2F%3Fshow100&topicids%5B%5D=75,12467,68,text/html; charset=UTF-8
https://www.c-span.org/classroom/login/?redir=%2Fclassroom%2Fdocument%2F%3F7098,12465,67,text/html; charset=UTF-8
https://www.c-span.org/video/standalone/?c4682388&noMax&nobookmark,7255,5,text/html; charset=UTF-8
https://www.c-span.org/classroom/login/?redir=%2Fclassroom%2Fdocument%2F%3F5962,12465,67,text/html; charset=UTF-8
https://www.c-span.org/classroom/login/?redir=%2Fclassroom%2Fdocument%2F%3F6034,12465,67,text/html; charset=UTF-8
https://www.c-span.org/classroom/login/?redir=%2Fclassroom%2Fdocument%2F%3F3762,12465,67,text/html; charset=UTF-8
https://www.c-span.org/MyC-SPAN/login/?redir=%2Fsearch%2F%3Fseriesid%5B%5D%3D28&sort=Newest&tagid%5B%5D=5630,36262,57,text/html; charset=UTF-8
https://www.c-span.org/classroom/login/?redir=%2Fclassroom%2Fdocument%2F%3F6377,12465,67,text/html; charset=UTF-8
https://www.c-span.org/classroom/document/?4042,12839,69,text/html; charset=UTF-8
https://www.c-span.org/classroom/login/?redir=%2Fclassroom%2Fdocument%2F%3F7102,12465,67,text/html; charset=UTF-8
https://www.c-span.org/classroom/login/?redir=%2Fclassroom%2Fdocument%2F%3F3556,12465,67,text/html; charset=UTF-8
https://www.c-span.org/video/standalone/?c4627989&noMax&nobookmark,6974,5,text/html; charset=UTF-8
https://www.c-span.org/classroom/document/?4484,12808,69,text/html; charset=UTF-8
https://www.c-span.org/video/standalone/?c4685326&noMax&nobookmark,7427,5,text/html; charset=UTF-8
https://www.c-span.org/video/standalone/?c4681035&noMax&nobookmark,7992,5,text/html; charset=UTF-8
https://www.c-span.org/video/standalone/?314621-1&noMax&nobookmark,13602,5,text/html; charset=UTF-8
https://www.c-span.org/video/standalone/?c4684252&noMax&nobookmark,8222,5,text/html; charset=UTF-8
https://www.c-span.org/video/standalone/?c4666398&noMax&nobookmark,8584,5,text/html; charset=UTF-8
https://www.c-span.org/video/standalone/?c4691598&noMax&nobookmark,7140,5,text/html; charset=UTF-8
https://www.c-span.org/video/standalone/?c4684798&noMax&nobookmark,8500,5,text/html; charset=UTF-8
https://www.c-span.org/classroom/login/?redir=%2Fclassroom%2Fsearch%2F%3Fshow100&topicids%5B%5D=72,12467,68,text/html; charset=UTF-8
https://www.c-span.org/classroom/login/?redir=%2Fclassroom%2Fdocument%2F%3F7169,12465,67,text/html; charset=UTF-8
https://www.c-span.org/MyC-SPAN/login/?redir=%2Fsearch%2F%3Fseriesid%5B%5D%3D28&sort=Newest&tagid%5B%5D=5629,36262,57,text/html; charset=UTF-8
https://www.c-span.org/video/standalone/?c4679992&noMax&nobookmark,7583,5,text/html; charset=UTF-8
https://www.c-span.org/video/standalone/?c4680679&noMax&nobookmark,7902,5,text/html; charset=UTF-8
https://www.c-span.org/video/standalone/?c4683445&noMax&nobookmark,7590,5,text/html; charset=UTF-8
https://www.c-span.org/video/standalone/?c4673688&noMax&nobookmark,7520,5,text/html; charset=UTF-8
https://www.c-span.org/classroom/login/?redir=%2Fclassroom%2Fdocument%2F%3F6944,12465,67,text/html; charset=UTF-8
https://www.c-span.org/classroom/login/?redir=%2Fclassroom%2Fdocument%2F%3F7418,12465,67,text/html; charset=UTF-8
https://www.c-span.org/classroom/login/?redir=%2Fclassroom%2Fdocument%2F%3F6809,12465,67,text/html; charset=UTF-8
https://www.c-span.org/video/standalone/?c4691853&noMax&nobookmark,7028,5,text/html; charset=UTF-8
https://www.c-span.org/classroom/login/?redir=%2Fclassroom%2Fdocument%2F%3F7040,12465,67,text/html; charset=UTF-8
https://www.c-span.org/classroom/login/?redir=%2Fclassroom%2Fdocument%2F%3F7419,12465,67,text/html; charset=UTF-8
https://www.c-span.org/MyC-SPAN/login/?redir=%2Fsearch%2F%3Fseriesid%5B%5D%3D28&sort=Newest&tagid%5B%5D=5622,36262,57,text/html; charset=UTF-8
https://www.c-span.org/classroom/login/?redir=%2Fclassroom%2Fdocument%2F%3F6020,12465,67,text/html; charset=UTF-8
https://www.c-span.org/classroom/login/?redir=%2Fclassroom%2Fdocument%2F%3F6209,12465,67,text/html; charset=UTF-8
https://www.c-span.org/video/standalone/?c4533510&noMax&nobookmark,7415,5,text/html; charset=UTF-8
https://www.c-span.org/MyC-SPAN/login/?redir=%2Fsearch%2F%3Fseriesid%5B%5D%3D28&sort=Newest&tagid%5B%5D=5628,36262,57,text/html; charset=UTF-8
https://www.c-span.org/classroom/login/?redir=%2Fclassroom%2Fdocument%2F%3F6558,12465,67,text/html; charset=UTF-8
https://www.c-span.org/video/standalone/?c4691942&noMax&nobookmark,7117,5,text/html; charset=UTF-8
https://www.c-span.org/video/standalone/?c4631897&noMax&nobookmark,7384,5,text/html; charset=UTF-8
https://www.c-span.org/classroom/login/?redir=%2Fclassroom%2Fdocument%2F%3F3992,12465,67,text/html; charset=UTF-8
https://www.c-span.org/classroom/login/?redir=%2Fclassroom%2Fdocument%2F%3F6872,12465,67,text/html; charset=UTF-8
https://www.c-span.org/classroom/login/?redir=%2Fclassroom%2Fdocument%2F%3F5998,12465,67,text/html; charset=UTF-8
https://www.c-span.org/classroom/login/?redir=%2Fclassroom%2Fdocument%2F%3F2894,12465,67,text/html; charset=UTF-8
https://www.c-span.org/video/standalone/?c4688535&noMax&nobookmark,7756,5,text/html; charset=UTF-8
https://www.c-span.org/video/standalone/?c4682458&noMax&nobookmark,7009,5,text/html; charset=UTF-8
https://www.c-span.org/video/standalone/?c4673689&noMax&nobookmark,7718,5,text/html; charset=UTF-8
https://www.c-span.org/MyC-SPAN/login/?redir=%2Fsearch%2F%3Fseriesid%5B%5D%3D28&sort=Newest&tagid%5B%5D=5624,36262,57,text/html; charset=UTF-8
https://www.c-span.org/classroom/login/?redir=%2Fclassroom%2Fdocument%2F%3F2387,12465,67,text/html; charset=UTF-8
https://www.c-span.org/video/standalone/?c4661208&noMax&nobookmark,6866,5,text/html; charset=UTF-8
https://www.c-span.org/classroom/login/?redir=%2Fclassroom%2Fdocument%2F%3F6559,12465,67,text/html; charset=UTF-8
https://www.c-span.org/classroom/login/?redir=%2Fclassroom%2Fdocument%2F%3F7308,12465,67,text/html; charset=UTF-8
https://www.c-span.org/video/standalone/?c4695092&noMax&nobookmark,8633,5,text/html; charset=UTF-8
https://www.c-span.org/video/standalone/?c4673687&noMax&nobookmark,7115,5,text/html; charset=UTF-8
https://www.c-span.org/video/standalone/?c4665069&noMax&nobookmark,8453,5,text/html; charset=UTF-8
https://www.c-span.org/classroom/login/?redir=%2Fclassroom%2Fdocument%2F%3F7489,12465,67,text/html; charset=UTF-8
https://www.c-span.org/video/standalone/?c4665340&noMax&nobookmark,9047,5,text/html; charset=UTF-8
https://www.c-span.org/classroom/login/?redir=%2Fclassroom%2Fdocument%2F%3F4055,12465,67,text/html; charset=UTF-8
https://www.c-span.org/video/standalone/?c4505748&noMax&nobookmark,7527,5,text/html; charset=UTF-8
https://www.c-span.org/video/standalone/?c4695087&noMax&nobookmark,6976,5,text/html; charset=UTF-8
https://www.c-span.org/classroom/login/?redir=%2Fclassroom%2Fdocument%2F%3F7416,12465,67,text/html; charset=UTF-8
https://www.c-span.org/classroom/login/?redir=%2Fclassroom%2Fdocument%2F%3F6557,12465,67,text/html; charset=UTF-8
https://www.c-span.org/video/standalone/?c4684317&noMax&nobookmark,8622,5,text/html; charset=UTF-8
https://www.c-span.org/video/standalone/?c4691847&noMax&nobookmark,7340,5,text/html; charset=UTF-8
https://www.c-span.org/classroom/login/?redir=%2Fclassroom%2Fdocument%2F%3F7488,12465,67,text/html; charset=UTF-8
https://www.c-span.org/classroom/login/?redir=%2Fclassroom%2Fdocument%2F%3F2388,12465,67,text/html; charset=UTF-8
https://www.c-span.org/video/standalone/?c4546845&noMax&nobookmark,7348,5,text/html; charset=UTF-8
https://www.c-span.org/classroom/login/?redir=%2Fclassroom%2Fdocument%2F%3F6327,12465,67,text/html; charset=UTF-8
https://www.c-span.org/video/standalone/?c4695107&noMax&nobookmark,8759,5,text/html; charset=UTF-8
https://www.c-span.org/classroom/login/?redir=%2Fclassroom%2Fdocument%2F%3F6229,12465,67,text/html; charset=UTF-8
https://www.c-span.org/classroom/login/?redir=%2Fclassroom%2Fdocument%2F%3F7082,12465,67,text/html; charset=UTF-8
https://www.c-span.org/classroom/login/?redir=%2Fclassroom%2Fdocument%2F%3F6167,12465,67,text/html; charset=UTF-8
https://www.c-span.org/classroom/login/?redir=%2Fclassroom%2Fdocument%2F%3F7492,12465,67,text/html; charset=UTF-8
https://www.c-span.org/video/standalone/?c4505722&noMax&nobookmark,7577,5,text/html; charset=UTF-8
https://www.c-span.org/MyC-SPAN/login/?redir=%2Fsearch%2F%3Fseriesid%5B%5D%3D28&sort=Newest&tagid%5B%5D=5674,36262,57,text/html; charset=UTF-8
https://www.c-span.org/classroom/login/?redir=%2Fclassroom%2Fdocument%2F%3F7278,12465,67,text/html; charset=UTF-8
https://www.c-span.org/video/standalone/?c4559164&noMax&nobookmark,7422,5,text/html; charset=UTF-8
https://www.c-span.org/video/standalone/?c4640185&noMax&nobookmark,7457,5,text/html; charset=UTF-8
https://www.c-span.org/video/standalone/?c4661569&noMax&nobookmark,8502,5,text/html; charset=UTF-8
https://www.c-span.org/classroom/login/?redir=%2Fclassroom%2Fdocument%2F%3F6571,12465,67,text/html; charset=UTF-8
https://www.c-span.org/classroom/login/?redir=%2Fclassroom%2Fdocument%2F%3F5707,12465,67,text/html; charset=UTF-8
https://www.c-span.org/video/standalone/?c4687806&noMax&nobookmark,8129,5,text/html; charset=UTF-8
https://www.c-span.org/classroom/login/?redir=%2Fclassroom%2Fdocument%2F%3F7291,12465,67,text/html; charset=UTF-8
https://www.c-span.org/video/standalone/?c4690023&noMax&nobookmark,7397,5,text/html; charset=UTF-8
https://www.c-span.org/video/standalone/?c4674148&noMax&nobookmark,7770,5,text/html; charset=UTF-8
https://www.c-span.org/classroom/login/?redir=%2Fclassroom%2Fdocument%2F%3F7215,12465,67,text/html; charset=UTF-8
https://www.c-span.org/classroom/login/?redir=%2Fclassroom%2Fdocument%2F%3F7490,12465,67,text/html; charset=UTF-8
https://www.c-span.org/video/standalone/?c4688288&noMax&nobookmark,7511,5,text/html; charset=UTF-8
https://www.c-span.org/video/standalone/?c4695097&noMax&nobookmark,8165,5,text/html; charset=UTF-8
https://www.c-span.org/MyC-SPAN/login/?redir=%2Fsearch%2F%3Fseriesid%5B%5D%3D28&sort=Newest&tagid%5B%5D=5700,36262,57,text/html; charset=UTF-8
https://www.c-span.org/classroom/login/?redir=%2Fclassroom%2Fdocument%2F%3F7375,12465,67,text/html; charset=UTF-8
https://www.c-span.org/video/standalone/?c4686169&noMax&nobookmark,7503,5,text/html; charset=UTF-8
https://www.c-span.org/classroom/login/?redir=%2Fclassroom%2Fdocument%2F%3F7109,12465,67,text/html; charset=UTF-8
https://www.c-span.org/scotussurvey2017/,33123,75,text/html; charset=UTF-8
https://www.c-span.org/classroom/login/?redir=%2Fclassroom%2Fdocument%2F%3F4044,12465,67,text/html; charset=UTF-8
https://www.c-span.org/video/standalone/?c4668641&noMax&nobookmark,8292,5,text/html; charset=UTF-8
https://www.c-span.org/video/standalone/?c4541756&noMax&nobookmark,7697,5,text/html; charset=UTF-8
https://www.c-span.org/video/standalone/?c4691835&noMax&nobookmark,6817,5,text/html; charset=UTF-8
https://www.c-span.org/MyC-SPAN/login/?redir=%2Fsearch%2F%3Fseriesid%5B%5D%3D28&sort=Newest&tagid%5B%5D=5668,36262,57,text/html; charset=UTF-8
https://www.c-span.org/video/standalone/?c4673691&noMax&nobookmark,7587,5,text/html; charset=UTF-8
https://www.c-span.org/classroom/login/?redir=%2Fclassroom%2Fdocument%2F%3F6912,12465,67,text/html; charset=UTF-8
https://www.c-span.org/classroom/login/?redir=%2Fclassroom%2Fdocument%2F%3F7417,12465,67,text/html; charset=UTF-8
https://www.c-span.org/video/standalone/?c4665072&noMax&nobookmark,7147,5,text/html; charset=UTF-8
https://www.c-span.org/MyC-SPAN/login/?redir=%2Fsearch%2F%3Fseriesid%5B%5D%3D28&sort=Newest&tagid%5B%5D=5626,36262,57,text/html; charset=UTF-8
https://www.c-span.org/video/standalone/?c4549306&noMax&nobookmark,9172,5,text/html; charset=UTF-8
